Id,PreId,TogetherPreId,Name,TaskDes,Type,Chapter,ChapterName,ServerLevel,AcceptLimitBaseLevel,AcceptLimitJobLevel,PushLevel,AcceptLimitProfession,AcceptLimitSex,AcceptLimitItem,AcceptLimitIdentity,FinishLimitIdentity,FinishLimitCD,AcceptNpc,FinishNpc,ItemAfterAccept,ItemBeforeFinish,AcceptAutoPath,Accepttype,Finishtype,ShortcutShowType,FindwayType,AbandonType,DestroyType,LimitTask,CycleNumber,TargetSubTasks,TargetSubTaskChoose,PhasePositionSceneTask,Target1,SpecialMes1,TargetDes1,Target2,SpecialMes2,TargetDes2,Target3,SpecialMes3,TargetDes3,Target4,SpecialMes4,TargetDes4,Target5,SpecialMes5,TargetDes5,TargetRunType,TaskTrigger,IsReminder,FinishTips,NpcFavors,RewardID,DescAcceptable,DescCanFinish,TalkScript,TaskAcceptScriptTag,TaskFinishScriptTag
12007870,12007860,,离人泪,世彬酿酒成功，赶快品尝一下吧,12,12052,斐杨树林深处,,66=0,0=0,66=0,0,2,,0,,,14735=67,14740=67,,,1,1,1,2,1,1,1,,,,,,37|5=1,,等待世彬酿造玫瑰香,27|7003=1|67=227=40=199,213,品尝世彬酿造的玫瑰香,1|14735=67,Adventure_12007870_exec03,询问酿酒师接下来要做的事,5|0=1|67=239=40=138,,与众人前往酿酒师妻子埋葬的地方,3|201153=1|67=237=40=137,,向酿酒师的妻子致哀,2,1=0=14=2=14738=12022|4=1=14=2=14738=12027|4=2=11=201153=1=67=237=40=137=0|4=2=15=12007870|4=2=14=1=0=12026|4=3=10=3561201|4=3=10=3561301|4=3=10=3561401|4=3=4=14735|4=3=4=14738|4=3=4=14739|4=4=14=2=14737=12029|4=4=23=3561401|4=4=23=3561201|4=4=23=3561301|4=4=3=14742=67=237.4=40.45=135.65=-107.6|4=4=3=14740=67=238.2=40.45=134.85=-107.6|4=4=3=14741=67=238.53=40.46=133.82=-107.6|4=5=14=2=14737=12023|4=5=4=14742|3=0=12=201145=1|3=0=4=14740|3=0=4=14741,,,,1201160,世彬准备开始酿酒,与世彬交谈,12054,Adventure_12007870_accept,Adventure_12007870_finish
12004010,12007870,,沉睡宝藏Ⅰ,据说梦罗克西部有一个受伤的寻宝人正在向过往的冒险者求助，去看看吧！,12,12020,斯芬克斯线,,68=0,0=0,68=0,0,2,,0,,,12830=25,12832=516,,,1,1,1,2,1,1,1,,,,,,27|1025=1|516=118.57=26.78=79.95,,进入斯芬克斯秘穴吹响联络口哨，看看能不能得到雷的回应,5|0=1|516=119.70=24.67=187.15,,口哨吹响之后，前方果然传来了呼救声，快去看看,3|200109=1|516=121.03=24.67=192.68,,帮助雷脱离蛛网的束缚吧,,,,,,,2,5=0=3=12830=25=107.98=12.39=97.00=201.65|4=1=3=12831=516=121.11=24.67=193.83=177.16|4=1=11=200109=1=516=121.11=24.67=193.83|4=1=14=2=12831=10124|4=2=14=2=12832=10125|2=0=12=200109=1|2=0=4=12831|2=0=3=12832=516=121.11=24.67=193.83=177.16,,,,1201170,据说，梦罗克西部有一个寻宝者正在向往来的冒险者求助,拯救了雷，他要向你表示感谢,12040,Adventure_12004010_accept,Adventure_12004010_finish
12004020,12004010,,沉睡宝藏Ⅰ,拯救了雷，据说他掌握着宝藏的线索。得知你是缇丝请来的冒险者，他很愿意与你分享一下宝藏线索,12,12020,斯芬克斯线,,68=0,0=0,68=0,0,2,,0,,,12832=516,12832=516,,,1,1,1,2,1,1,1,,,,,,27|1026=1|516=121.03=24.67=192.68,0,脱困的雷邀请你继续探险，打开他给你的冒险家笔记看看吧,1|12832=516,Adventure_12004020_exec,向雷了解一下笔记的信息,27|1027=1|516=121.03=24.67=192.68,0,雷居然自己破译了一部分石碑信息，你也看看吧,,,,,,,2,4=1=22=1015|2=0=22=1016,,,,1201180,雷似乎还有话对你说,与雷分析一下石碑的线索吧,12040,Adventure_12004020_accept,Adventure_12004020_finish
12004030,12004020,,沉睡宝藏Ⅰ,雷提供线索指向罪者之血，附近就有米洛斯，去击杀他们，搜集一些回来,12,12020,斯芬克斯线,,68=0,0=0,68=0,0,2,,0,,,12832=516,12832=516,,3060228=30,1,1,1,2,1,1,1,,,,,,15|3060228=30|516=119.19=24.67=160.45,,击败米洛斯，搜集罪者之血,,,,,,,,,,,,,2,,,,,1201190,罪者之血到底是什么呢？与雷分析一下吧,把搜集到的罪者之血带回给雷,12040,Adventure_12004030_accept,Adventure_12004030_finish
12004040,12004030,,沉睡宝藏Ⅰ,看来，罪者之血远不止一种，还需继续寻找和分析线索,12,12020,斯芬克斯线,,68=0,0=0,68=0,0,2,,0,,,12832=516,12833=516,,,1,1,1,2,1,1,1,,,,,,5|0=1|516=46.11=24.67=186.91,,与雷一起前去日记标记的地点看看，或许还能得到更多信息,9|0=1|516=51.23=24.67=184.76,VR360Photo|42.63=26.7=184.26,按雷的要求，把石板内容拍摄下来，然后和他一起分析线索,1|12833=516,Adventure_12004040_exec,把拍摄下来的照片交给雷，然后和他分析一下,37|5=1|516=44.98=24.67=182.97,,等待雷破解信息,27|1028=1|516=46.40=24.59=186.87,270,雷已经破解出了信息，你也打开看一下吧,2,1=0=4=12832|1=0=10=3500501|4=1=23=3500501|4=1=14=2=12833=10126|4=1=3=12833=516=44.57=24.67=187.15=152.49|2=0=22=1017|4=4=14=2=12833=10131,,,,1201200,另一种罪者之血是什么呢？看来还得和雷好好分析一下,与雷分析一下新石碑上的线索,12040,Adventure_12004040_accept,Adventure_12004040_finish
12004050,12004040,,沉睡宝藏Ⅰ,还需诺可伊之血，看来你还得搜集一些,12,12020,斯芬克斯线,,68=0,0=0,68=0,0,2,,0,,,12833=516,12834=516,,3060229=30,1,1,1,2,1,1,1,,,,,,15|3060229=30|516=36.41=24.67=112.38,,击败诺可伊，搜集罪者之血,,,,,,,,,,,,,2,2=0=4=12833|2=0=3=12834=516=37.37=24.67=57.43=0,,,,1201210,已知两种罪者之血了，与雷商议一下接下来的打算吧,带着你搜集到的罪者之血，找到雷，与他汇合,12040,Adventure_12004050_accept,Adventure_12004050_finish
12004060,12004050,,沉睡宝藏Ⅰ,雷又破译了一些信息，可能与守护者有关，你们分析一下，找到守护者吧,12,12020,斯芬克斯线,,68=0,0=0,68=0,0,2,,0,,,12834=516,12840=516,,,1,1,1,2,1,1,1,,,,,,27|1029=1|516=37.76=24.67=58.35,180,查看雷刚破译的石板译文,1|12834=516,Adventure_12004060_exec,与雷商量一下如何去找守护者,5|0=1|516=175.57=24.67=34.72,,前往译文所说的第一个守护者召唤点，然后召唤守护者,27|1030=1|516=175.57=24.67=34.72,,使用雷给你的罪者之血召唤第一个守护者：帕莎纳军长,7|2207=1||516=179.69=24.67=34.85,,击败发狂的帕莎纳军长,2,4=1=22=1018|4=3=14=1=0=10127|4=3=4=12834|4=4=14=2=12840=10156|4=4=1=2207|2=0=2=2207|2=0=3=12840=516=180.33=24.67=35.05=281.62,,,,1201220,问问雷有没有找到新的线索,完成了第一个考验，守护者似乎有话对你说,12040,Adventure_12004060_accept,Adventure_12004060_finish
12004070,12004060,,沉睡宝藏Ⅰ,守护者还有两位，下一位会是谁？马尔杜克吗？还需继续寻找和分析,12,12020,斯芬克斯线,,68=0,0=0,68=0,0,2,,0,,,12840=516,12841=516,,,1,1,1,2,1,1,1,,,,,,5|0=1|516=170.78=24.67=129.54,,前往译文所说的第二个守护者召唤点，然后召唤守护者,27|1031=1|516=170.78=24.67=129.54,,使用雷给你的罪者之血召唤第二个守护者：马尔杜克,1|12841=516,Adventure_12004070_exec,第二个守护者马尔杜克看起来比较温和，尝试与他沟通一下,2|1114=30|516=176.40=24.67=122.72,,惩罚杰洛米，完成第二个考验,,,,2,1=0=4=12840|4=1=14=1=0=10128|4=2=14=2=12841=10129|4=2=3=12841=516=167.68=24.67=130.08=92.25,,,,1201230,守护者欲言又止，还是再听他怎么说吧,告诉马尔杜克，你完成了考验,12040,Adventure_12004070_accept,Adventure_12004070_finish
12004080,12004070,,沉睡宝藏Ⅰ,从守护者马尔杜克口中得知了新的线索，这些线索充满阴谋和血腥。看来，与你分头行动的雷现在很危险，得尽快找到他，并与他商量下一步计划,12,12020,斯芬克斯线,,68=0,0=0,68=0,0,2,,0,,,12841=516,12842=516,,,1,1,1,2,1,1,1,,,,,,5|0=1|516=166.04=24.58=188.13,,雷似乎已经找到了第三个守护者所在地点，快去与他汇合,2|110006=1|516=174.01=23.79=188.46,,守护者安毕斯似乎发狂了，快击败它，让他冷静下来！,,,,,,,,,,2,1=0=3=12837=516=173.89=23.80=190.93=184.35|1=0=7=110006=1=516=174.01=23.79=188.46=1|1=0=4=12841|4=1=14=2=12835=10130|2=0=8=110006=1|2=0=3=12842=516=175.66=23.74=188.64=250.45|3=0=4=12842,,,,1201240,马尔杜克似乎愿意帮帮你,与冷静下来的安毕斯聊聊,12040,Adventure_12004080_accept,Adventure_12004080_finish
12004090,12004080,,沉睡宝藏Ⅰ,安毕斯的忠告犹言在耳，先看看雷的伤势，再做下一步打算吧,12,12020,斯芬克斯线,,68=0,0=0,68=0,0,2,,0,,,12837=516,12830=25,,,1,1,1,2,1,1,1,,,,,,28|1029=1|516=173.89=23.75=189.76,,听雷给你分析斯芬克斯宝藏的来源，以及宝藏背后的故事,1|12837=516,Adventure_12004090_exec_01,雷似乎还有话对你说,27|1032=1|516=173.89=23.75=189.76,0,雷受伤很重，先帮他治疗一下,1|12835=516,Adventure_12004090_exec_02,雷的伤势有所好转，与他商量一下接下来怎么办吧,5|0=1|25=107.30=12.39=95.80,,雷已受伤，不能继续冒险了，与他一起出去和缇丝会合吧,2,4=3=4=12837|4=3=3=12835=516=173.89=23.80=190.93=184.35|4=4=3=12843=25=105.74=12.39=97.56=135.88|4=4=4=12835|4=4=10=3500501|2=0=23=3500501|3=0=4=12830|3=0=4=12843,,,,1201250,雷似乎伤得很重，而安比斯似乎话中有话，与雷聊聊,此次冒险暂时中断，离开斯芬克斯秘穴，速去找缇丝报平安,12040,Adventure_12004090_accept,Adventure_12004090_finish
12004210,12004090,,湮灭之城Ⅱ,弓手村的西西尼亚最近在寻找伙伴和她一同进入神秘的僵尸洞深处探险，据说是受到了一本叫做《湮灭之城》的小册子的启发。这不是成修曾提到过的那本书吗？,12,12021,湮灭之城,,69=0,0=0,69=0,0,2,,0,,,12860=52,12862=514,,,1,1,1,2,1,1,1,,,,,,27|6047=1|52=82.73=13.38=52.96,82.17,阅读西西尼亚递给你的《湮灭之城》,5|0=1|52=45=13.38=85.5,,前往僵尸洞入口处准备冒险,3|201003=1|52=43.50=13.38=84.54,,进入通往苍迦城的传送门,,,,,,,2,5=0=3=12860=52=84.18=13.38=52.66=269.90|4=1=16=6046|4=1=4=12860|4=2=3=12861=52=45.53=13.38=86.60=179.90|4=2=14=2=12861=11325|4=2=11=201003=1=52=42.71=13.38=84.09|4=3=12=201003=1|4=3=4=12861|4=3=3=12862=514=69.97=30.93=107.80=174.08|4=3=18=514=62.79=30.93=107.08=222.25|4=1=10=3550101|4=2=23=3550101|1=0=14=2=12860=11517|4=1=24=2691118=52=43.50=13.38=84.54|3=0=25=2691118,,,,1201260,弓手村的西西尼亚在寻找和她一起冒险的勇者,成功进入了阴暗不见天日的苍迦城,12042,Adventure_12004210_accept,Adventure_12004210_finish
12004220,12004210,,湮灭之城Ⅱ,和西西尼亚在苍迦古城里寻找城市荒废的渊源,12,12021,湮灭之城,,69=0,0=0,69=0,0,2,,0,,,12862=514,,,,1,1,2,2,1,1,1,,,,,,3|201004=1|514=59.07=30.13=87.87,,调查第一处古迹废墟,3|201005=1|514=71.30=30.13=91.46,,第一处古迹废墟没有收获，调查第二处古迹废墟,2|1193=35|514=85.35=30.13=97.41,,消灭身边一直游荡的鬼火以继续对废墟进行调查,5|0=1|514=70.48=30.93=105.03,,西西尼亚有危险！回去看看,,,,2,1=0=11=201004=1=514=58.33=30.13=87.24|4=1=12=201004=1|4=1=14=1=0=11326|4=1=11=201005=1=514=72.16=30.13=91.74|4=2=12=201005=1|4=2=22=5010|4=3=4=12862|4=3=16=6047|4=4=14=1=0=11327|4=2=14=1=0=11600|4=3=3=12874=514=71.07=30.93=105.41=217.95,,,,1201270,西西尼亚应该有任务交给你,那声尖叫？西西尼亚有危险！,12042,Adventure_12004220_accept,Adventure_12004220_finish
12004230,12004220,,湮灭之城Ⅱ,根据《湮灭之城》的记载你要先找到偏僻的鬼女村落,12,12021,湮灭之城,,69=0,0=0,69=0,0,2,,0,,,,12863=514,,,1,2,1,2,1,0,1,,,,,,3|201006=1|514=69.51=30.93=103.98,,调查西西尼亚失踪现场可疑的痕迹,5|0=1|514=48.33=30.13=133.55,,脚印通往废弃古城的北方……前往那里的鬼女村落调查,2|1194=30|514=53.09=30.13=134.02,,你遭到了一群愤怒的鬼女的围攻，只好选择消灭她们,1|12863=514,Adventure_12004230_exec,鬼女们的首领希瑟现身，她要和你谈谈,3|201007=1|514=37.27=30.13=171.02,,帮助希瑟超度可怜的小鬼女,2,1=0=11=201006=1=514=70.48=30.93=105.03|4=1=12=201006=1|4=1=14=1=0=11504|4=2=14=1=0=11328|4=2=7=1194=6=514=55.80=30.13=138.28=7|4=3=8=1194=6|4=3=3=12863=514=41.02=30.13=150.53=80.58|4=3=14=2=12863=11329|4=4=3=12864=514=39.35=30.13=169.80=80.58|4=4=11=201007=1=514=37.27=30.13=171.02|4=5=4=12864|4=5=12=201007=1|4=5=14=1=0=11330|3=0=16=6048|4=5=24=2691119=514=39.54=30.13=169.68|3=0=25=2691119,,,,1201280,看看那本《湮灭之城》里能找到什么线索,你帮助了希瑟，看看她会告诉你什么,12042,Adventure_12004230_accept,Adventure_12004230_finish
12004240,12004230,,湮灭之城Ⅱ,寻找当年那场悲剧祭典的回忆碎片，拼凑出苍迦城湮灭背后的真相,12,12021,湮灭之城,,69=0,0=0,69=0,0,2,,0,,,12863=514,12865=514,,,1,1,1,2,1,1,1,,,,,,27|6050=1|514=41.31=30.13=152.28,189.24,拿取希瑟赠予你的记忆之球,3|201008=1|514=152.78=30.13=138.85,,找回巫女当晚的记忆,3|201009=1|514=164.52=30.13=149.18,,找回童子当晚的记忆,3|201010=1|514=143.07=30.13=130.03,,找回道士当晚的记忆,,,,2,4=1=11=201008=1=514=154.02=30.13=138.41|4=2=11=201009=1=514=164.76=30.13=150.36|4=3=11=201010=1=514=141.82=30.13=129.83|4=2=22=5012|4=3=22=5013|4=4=22=5014|2=0=14=1=0=11331|4=2=12=201008=1|4=3=12=201009=1|4=4=12=201010=1|2=0=3=12865=514=155.18=30.13=138.59=185.98|2=0=4=12863|4=1=14=2=12863=11518,,,,1201290,希瑟告诉你可以重现当年祭典的记忆,搜集了足够的记忆碎片了，回去找希瑟吧,12042,Adventure_12004240_accept,Adventure_12004240_finish
12004250,12004240,,湮灭之城Ⅱ,前往回忆的场景中发现的九尾狐巢穴寻找西西尼亚,12,12021,湮灭之城,,69=0,0=0,69=0,0,2,,0,,,12865=514,,,,1,1,2,2,1,1,1,,,,,,3|201011=1|514=153.32=30.13=137.82,,使用记忆之球重现当年的惨剧影像,1|12865=514,Adventure_12004250_exec,希瑟在宫殿前等着你有话要交代,5|0=1|514=157.67=30.13=65.55,,南下寻找九尾狐巢穴,3|201012=1|514=139.14=30.13=65.48,,调查《湮灭之城》最终的残章,2|1199=25|514=134.64=30.13=54.13,,击败巢穴门口的大批九尾狐,2,1=0=11=201011=1=514=153.32=30.13=137.82|4=1=12=201011=1|4=1=16=6049|4=3=4=12865|4=3=14=1=0=11332|4=3=11=201012=1=514=137.78=30.13=65.61|4=4=12=201012=1|4=4=22=5015|4=5=14=1=0=11333|4=5=3=12866=514=110.12=30.13=36.72=3.18|4=5=11=201013=1=514=110.12=30.13=36.72|4=2=14=2=12865=11519|4=4=14=1=0=11520|4=5=3=12873=514=107.33=30.13=37.24=114.15|4=4=24=2691120=514=113.29=30.13=40.12|4=4=24=2691121=514=117.39=30.13=34.94|4=4=24=2691122=514=124.29=30.13=40.04|4=4=24=2691123=514=125.99=30.13=47.72,,,,1201300,使用记忆球还原那场祭典的过程,西西尼亚就被绑在九尾狐的巢穴里,12042,Adventure_12004250_accept,Adventure_12004250_finish
12004260,12004250,,湮灭之城Ⅱ,排除万难你终于找到了西西尼亚，同时你们也越来越接近《湮灭之城》背后真正的秘密了,12,12021,湮灭之城,,69=0,0=0,69=0,0,2,,0,,,,12867=514,,,1,2,1,2,1,0,1,,,,,,3|201013=1|514=111.60=30.13=36.83,,救下晕倒的西西尼亚,1|12867=514,Adventure_12004260_exec,向西西尼亚讲述你一路过来的经历,3|201014=1|514=105.16=30.13=41.98,1,捡起角落里发现的日记,28|6050=1|514=105.16=30.13=41.98,,原来这是《湮灭之城》作者临终前记下的…,27|6048=1|514=110.66=30.13=37.62,198.63,向西西尼亚展示你发现的合照,2,4=1=12=201013=1|4=1=4=12866|4=1=3=12867=514=110.12=30.13=36.72=3.18|4=2=14=1=0=11334|4=2=11=201014=1=514=105.16=30.13=41.98|4=3=12=201014=1|4=3=14=1=0=11335|3=0=3=12868=514=113.96=30.13=39.63=182.90|3=0=14=2=12867=11336|4=5=22=38|3=0=24=2691124=514=114.68=30.13=38.62,,,,1201310,把西西尼亚从囚笼中救出来,看到了合照的西西尼亚情绪忽然激动起来,12042,Adventure_12004260_accept,Adventure_12004260_finish
12004270,12004260,,湮灭之城Ⅱ,狂暴月夜猫试图把苍迦城被毁灭的往事掩盖，挫败这个邪恶魔灵的计划,12,12021,湮灭之城,,69=0,0=0,69=0,0,2,,0,,,12868=514,12871=52,,,1,1,1,2,1,1,1,,,,,,2|150021=1|514=113.96=30.13=39.63,,击败毁灭了苍迦城的魔灵月夜猫,28|6051=1|514=113.96=30.13=39.63,,生死存亡之际忽然转机出现,3|201015=1|514=160.24=30.13=47.88,,进入传送门，离开危险的苍迦城,1|12870=52,Adventure_12004270_exec,湮灭的历史已经解开了，该和西西尼亚作别了,27|6049=1|52=64.50=13.38=78.14,146.27,展示你身上莫名出现的铃铛,2,1=0=14=2=12868=11337|1=0=4=12868|1=0=7=150021=1=514=113.96=30.13=39.63=1|4=1=8=150021=1|4=2=4=12867|4=2=3=12869=514=161=30.13=47=288.28|4=2=18=514=161=30.13=47=288.28|4=2=14=1=0=11338|4=2=11=201015=1=514=160.24=30.13=47.88|4=3=4=12869|4=3=12=201015=1|4=3=18=52=46.06=13.38=85.33=260.58|4=3=3=12870=52=45.38=13.38=85.22=80.58|4=4=14=1=0=11339|4=4=3=12871=52=65.62=13.38=76.79=328.90|3=0=4=12871|3=0=4=12870|3=0=4=12873|4=1=25=2691120|4=1=25=2691121|4=1=25=2691122|4=1=25=2691123|3=0=25=2691124|4=2=24=2691125=514=160.24=30.13=47.88|4=3=25=2691125|4=2=24=2691126=514=165.38=30.13=49.00|4=2=24=2691127=514=165.17=30.13=42.78|4=2=24=2691128=514=167.02=30.13=45.19|4=2=24=2691129=514=159.33=30.13=50.21|4=3=25=2691126|4=3=25=2691127|4=3=25=2691128|4=3=25=2691129|3=0=4=12874,,,,1201320,你身后闪出了一个鬼魅的影子,苍迦城被尘封的秘密往事终会在未来揭开,12042,Adventure_12004270_accept,Adventure_12004270_finish
12003810,12004270,,伊登的苹果,吉芬的骑士团接到一起失踪案，邀请你协助调查。,12,12025,伊登的苹果,,72=0,0=0,72=0,0,2,,0,,,1687=16,10375=16,,,1,1,1,2,1,1,1,,,,,,5|0=1|16=149.30=17.03=84.49,,去骑士团说的集市打听消息,1|10375=16,Adventure_12003810_exec,向路人摊贩打听赫拉,27|5022=1|16=153.60=17.03=86.95,87,赫拉年轻时的照片,,,,,,,2,1=0=3=10375=16=155.19=17.03=87.47=256.50|1=0=3=10376=16=153.18=17.03=85.87=346.50|1=0=3=10377=16=152.92=17.03=88.32=162.64|1=0=3=10360=16=117.10=12.83=107.24=225.22|3=0=14=1=0=11033|4=3=22=5034|4=1=14=1=0=11040|4=1=13=41=10377,,,,1201330,骑士团接到一起失踪案，邀请你协助调查，去吉芬看看吧,原来赫拉十分爱美，问问路人还有没有更多的线索,12038,Adventure_12003810_accept,Adventure_12003810_finish
12003820,12003810,,伊登的苹果,获得了一些线索，似乎线索指向了赫拉的丈夫，去找赫拉的丈夫调查赫拉失踪的事情。,12,12025,伊登的苹果,,72=0,0=0,72=0,0,2,,0,,,10360=16,10373=16,,,1,1,1,2,1,1,1,,,,,,37|5=1,,等待凯洛夫寻找赫拉的日记,27|5023=1|16=117.43=12.83=106.24,341.97,从赫拉的日记中寻找线索,1|10360=16,Adventure_12003820_exec,询问凯洛夫关于赫拉日记的含义，尝试发现线索,5|0=1|16=142.55=17.03=127.15,,去找古德拉斯问问赫拉的下落,,,,2,4=3=4=10360|4=3=3=10361=16=141.09=17.03=128.58=27.69|4=3=3=10373=16=141.73=17.03=130.75=207.69|4=4=14=1=0=11034|3=0=4=10373|4=2=22=5022|4=1=14=2=10360=11039|3=0=14=2=10361=11063,,,,1201340,得知赫拉与丈夫有过争吵，去找赫拉的丈夫调查情况,没有找到魔法师古德拉斯，找门口的人打听打听,12038,Adventure_12003820_accept,Adventure_12003820_finish
12003830,12003820,,伊登的苹果,线索指向吉芬花园，去吉芬花园看看吧,12,12025,伊登的苹果,,72=0,0=0,72=0,0,2,,0,,,10361=16,10363=17,,,1,1,1,2,1,1,1,,,,,,5|0=1|17=141.00=27.51=73.37,,与凯洛夫一起前往吉芬花园,1|4710=17,Adventure_12003830_exec,向卡普拉小姐打听赫拉的下落,5|0=1|17=190.18=26.78=106.80,,顺着卡普拉小姐说的方向看看,3|200788=1|17=196.06=26.36=116.95,1,捡起前面地上遗落的法杖,,,,2,1=0=4=10361|1=0=3=10362=17=139.19=28.12=92.73=171.00|4=1=14=1=0=11035|4=2=4=10362|4=3=3=10363=17=195.94=26.57=111.99=338.00|4=2=11=200788=1=17=196.06=26.36=116.95|4=4=14=2=10363=11036|4=4=12=200788=1|4=3=7=9028=1=17=201.65=26.21=122.00=0|4=4=8=9028=1|4=3=14=1=0=11041|4=2=14=1=0=11064|4=2=10=3531101|4=3=23=3531101,,,,1201350,赫拉的日记中的线索似乎也指向了吉芬花园,糟糕，赫拉可能有危险，要尽快找到她,12038,Adventure_12003830_accept,Adventure_12003830_finish
12003840,12003830,,伊登的苹果,找到了被噬人花困住的赫拉，想办法救她,12,12025,伊登的苹果,,72=0,0=0,72=0,0,2,,0,,,10363=17,10369=17,,,1,1,1,2,1,1,1,,,,,,5|0=1|17=209.67=25.66=141.75,,沿着地上的血迹寻找赫拉,2|1028=5|17=210.08=25.49=147.54,,消灭围困赫拉的噬人花,1|10369=17,Adventure_12003840_exec,询问赫拉了解她来花园的原因,27|5024=1|17=212.88=25.44=150.03,338,阅读古德拉斯的关于“伊登的苹果”的研究报告,,,,2,1=0=4=10363|4=1=3=10364=17=215.55=25.54=146.34=338.00|1=0=3=10367=17=213.56=25.44=151.35=203.00|4=1=14=2=10364=11037|4=2=4=10367|4=2=3=10369=17=213.56=25.44=151.35=203.00|4=4=16=5024|4=1=7=1028=5=17=210.08=25.49=147.54=6|4=2=8=1028=5|1=0=10=3531201|4=1=23=3531201,,,,1201360,赫拉似乎就在前面，顺着血迹去看看,古德拉斯的笔记中记载的传说是真的吗,12038,Adventure_12003840_accept,Adventure_12003840_finish
12003850,12003840,,伊登的苹果,凯洛夫决定完成妻子心愿，帮助他们从螳螂身上收集螳螂臂，从猎蝇身上收集蛾蝶粉末,12,12025,伊登的苹果,,72=0,0=0,72=0,0,2,,0,,,10364=17,10370=17,,3060423=20|3060424=20,1,1,1,2,1,1,1,,,,,,15|3060424=20|17=144.72=23.29=226.27,,从螳螂和猎蝇身上收集所需物品,15|3060423=20|17=144.72=23.29=226.27,,从螳螂和猎蝇身上收集所需物品,,,,,,,,,,1,1=0=4=10364|1=0=4=10369|4=2=3=10365=17=135.81=37.69=134.22=61.00|4=2=3=10370=17=138.98=37.71=131.85=331.00|1=0=14=1=0=11633,,,,1201370,问问凯洛夫的打算，是帮助赫拉还是回家,收集完了仪式材料，与赫拉汇合吧,12038,Adventure_12003850_accept,Adventure_12003850_finish
12003860,12003850,,伊登的苹果,材料已经收集齐，按照赫拉说的帮忙布置阵法,12,12025,伊登的苹果,,72=0,0=0,72=0,0,2,,0,,,10370=17,10374=17,,,1,1,1,2,1,1,1,,,,,,3|200789=1|17=140.00=37.78=136.72,1,摆放好收集到的螳螂臂,3|200790=1|17=146.77=37.79=132.35,1,摆放好收集到的蛾蝶粉末,3|200791=1|17=145.26=37.84=140.02,1,摆放好收集到的食人树花,1|10370=17,Adventure_12003860_exec,找赫拉去确认接下来的步骤,27|5025=1|17=144.86=37.84=135.43,151.00,帮助赫拉将凯洛夫的血滴入阵法中心,2,1=0=11=200789=1=17=140.00=37.78=136.72|4=1=12=200789=1|4=1=3=10378=17=140.00=37.78=136.72=294.97|4=1=11=200790=1=17=146.77=37.79=132.35|4=2=12=200790=1|4=2=3=10379=17=146.77=37.79=132.35=294.97|4=2=11=200791=1=17=145.26=37.84=140.02|4=3=12=200791=1|4=3=3=10380=17=145.26=37.84=140.02=294.97|4=5=3=10374=17=150.53=37.83=135.02=241.00|4=5=16=5025|4=5=4=10365|4=5=3=10366=17=144.86=37.84=135.43=352.00,,,,1201380,帮助赫拉完成阵法的布置,突然出现的科里，似乎有什么要说,12038,Adventure_12003860_accept,Adventure_12003860_finish
12003870,12003860,,伊登的苹果,“伊登的苹果”的背后，究竟谁在说谎……,12,12025,伊登的苹果,,72=0,0=0,72=0,0,2,,0,,,10374=17,10370=17,,,1,1,1,2,1,1,1,,,,,,1|10371=17,Adventure_12003870_exec_1,古德拉斯现身，他试图左右赫拉的决定,7|2206=1|2206=145.55=37.84=135.45|17=145.55=37.84=135.45,,古德拉斯恼羞成怒，击败这个邪恶的法师,1|10374=17,Adventure_12003870_exec_2,询问科里打算如何处理后面的事情,27|5026=1|17=143.61=37.83=135.06,16.00,使用星星粉末救治凯洛夫,,,,2,1=0=3=10371=17=141.98=37.81=140.50=151.00|1=0=14=2=10371=11038|4=2=4=10371|4=2=3=10372=17=141.98=37.81=140.50=151.00|4=3=4=10372|4=3=4=10374|3=0=4=10370|3=0=4=10378|3=0=4=10379|3=0=4=10380|3=0=4=10375|3=0=4=10376|3=0=4=10377|4=4=4=10366|4=4=3=10381=17=144.86=37.84=135.43=352.00|3=0=4=10381|4=1=1=2206|4=2=2=2206,,,,1201390,科里说这是黑魔法？应该信谁的？,伊登苹果的真相终于明了，希望赫拉能够放下自己的执念,12038,Adventure_12003870_accept,Adventure_12003870_finish
