ID,NpcId,SceneId1,Pos1,SceneId2,Pos2,SceneId3,Pos3,SceneId4,Pos4,SceneId5,Pos5,TaskAccept,TaskFinish,TaskTarget1,TaskTarget2,TaskTarget3,TaskTarget4,TaskTarget5
2440,61622,5151,"185.8812,15.96,101.5291",,,,,,,,,,,,,,,
2441,61623,5151,"186.3513,15.96,99.49752",,,,,,,,,,,,,,,
2442,61624,5151,"186.2588,15.96,99.58649",,,,,,,,,,,,,,,
2443,61625,5151,"181.8663,15.96,99.16243",,,,,,,,,,,,,,,
2444,61626,5151,"184.0567,15.96,98.19167",,,,,,,,,,,,,,,
2445,61627,5151,"182.7306,15.96,98.14133",,,,,,,,,,,,,,,
2446,61628,5151,"182.1756,15.96,100.4487",,,,,,,,,,,,,,,
2447,61629,5151,"184.7685,15.96,101.9548",,,,,,,,,,,,,,,
2448,61630,5151,"183.5967,15.96,101.8027",,,,,,,,,,,,,,,
2449,17031,5153,"34.54763,8.23,145.6537",12,"34.84,8.26,146.61",,,,,,,,,,,,,
2450,17033,5153,"32.86437,8.23,145.575",12,"31.89,8.26,145.35",,,,,,,,,,,,,
2451,17032,5153,"34.12181,8.23,141.0314",12,"33.52,8.26,141.83",,,,,,,,,,,,,
2452,17692,5205,"91.68,20,188.74",5206,"91.68,20,188.74",5207,"91.68,20,188.74",,,,,,,,,,,
2453,17693,5205,"253.2,20,62.08",5206,"253.2,20,62.08",5207,"253.2,20,62.08",,,,,,,,,,,
2454,17694,5205,"323.14,20,256.18",5206,"323.14,20,256.18",5207,"323.14,20,256.18",,,,,,,,,,,
2455,17680,5205,"196.1,19.95,236.66",,,,,,,,,,,,,,,
2456,17695,5206,"196.1,19.95,236.66",,,,,,,,,,,,,,,
2457,17696,5207,"196.1,19.95,236.66",,,,,,,,,,,,,,,
2458,2749,7201,"103.45,45.3,88.91",7202,"152.5,4.3,146.2",7203,"185,20,182.5",7204,"154.6,22.2,103.75",7205,"128.6,25.02,181.1",,,,,,,
2459,10391,31,"62.43,8.13,60.46",,,,,,,,,1000020,1000011,,,,,
2460,10411,31,"73.02,8.24,63.89",,,,,,,,,,,,,,,
2461,10392,32,"50.46,30.17,45.6",,,,,,,,,1000030,1000020,,,,,
2462,10393,32,"50.46,30.17,45.6",,,,,,,,,1000040,1000030,,,,,
2463,10394,32,"99.3,30.168,39.54",,,,,,,,,1000050,1000050,,,,,
2464,10396,33,"93.9,12.64,44.42",,,,,,,,,,1000060,,,,,
2465,10402,33,"93.35,12.48,43.13",,,,,,,,,1000100,1000090,,,,,
2466,10403,33,"84.11,10.64,75.98",,,,,,,,,,,,,,,
2467,10412,33,"156.31,10.04,96.06",,,,,,,,,1000120|1000140,1000110,,,,,
2468,10397,33,"156.96,10.64,132.91",,,,,,,,,1000130,1000130,,,,,
2469,10404,33,"155.47,10.04,95.38",,,,,,,,,,1000120,,,,,
2470,10398,33,"171.107,11.89,159.302",,,,,,,,,1000160,,,,,,
2471,10409,33,"168.79,11.89,160.9",,,,,,,,,,,,,,,
2472,10410,33,"169.08,11.89047,159.56",,,,,,,,,,,,,,,
2473,10399,33,"171.107,11.89,159.302",,,,,,,,,1000170,1000160,,,,,
2474,10405,33,"126.64,10.65,124.11",,,,,,,,,1000180|1000181|1000182|1000183|1000184|1000185|1000186,1000170|1000180,,,,,
2475,10453,21,"144.6,17.3,120.3",,,,,,,,,1001020|1001030,,,,,,
2476,10454,21,"145.2,17.3,122.5",,,,,,,,,,,,,,,
2477,10455,21,"144.6,17.3,120.3",,,,,,,,,,1001030,,,,,
2478,10456,21,"145.2,17.3,122.5",,,,,,,,,,,,,,,
2479,10452,4,"102.04,10.17,102.62",,,,,,,,,1001120,1001110,,,,,
2480,12153,4,"128.14,10.17,118.7",4,"128.14,10.17,118.7",4,"128.14,10.17,118.7",,,,,,,,,,,
2481,12150,4,"129,10,121",4,"129,10,121",4,"129,10,121",,,,,1004020,1001130|1001630|1004010,,,,,
2482,12152,4,"126.22,10.17,119.33",4,"126.22,10.17,119.33",4,"126.22,10.17,119.33",,,,,,,,,,,
2483,12155,4,"130.93,10.17,119.66",4,"130.93,10.17,119.66",4,"130.93,10.17,119.66",,,,,,,,,,,
2484,12154,4,"129.62,10.17,118.39",4,"129.62,10.17,118.39",4,"129.62,10.17,118.39",,,,,,,,,,,
2485,12174,4,"121.23,10.17,125.41",4,"121.23,10.17,125.41",4,"121.23,10.17,125.41",,,,,,,,,,,
2486,10474,42,"37.37,11.83,37.21",42,"37.37,11.83,37.21",42,"37.37,11.83,37.21",42,"37.37,11.83,37.21",,,1002021,1002020,,,,,
2487,10475,42,"42.5,11.63,31.91",42,"42.5,11.63,31.91",42,"42.5,11.63,31.91",42,"42.5,11.63,31.91",,,1002041,1002040,,,,,
2488,10476,42,"42.72,11.83,37.17",42,"42.72,11.83,37.17",42,"42.72,11.83,37.17",42,"42.72,11.83,37.17",,,1002031,1002030,,,,,
2489,10477,42,"37.41,11.83,31.89",42,"37.41,11.83,31.89",42,"37.41,11.83,31.89",42,"37.41,11.83,31.89",,,1002051,1002050,,,,,
2490,10480,23,"62.19,4.52,113.73",,,,,,,,,1002120,1002110|1002120|1003110|1002600,,,,,
2491,10491,41,"72,12.2,91.96",,,,,,,,,,,,,,,
2492,10498,41,"73,12.2,91.2",,,,,,,,,,1001541|1001542|1001543,,,,,
2493,10490,41,"72.6,12.4,96.2",,,,,,,,,1001530|1001540|1001541|1001542|1001543|1001550,1001500|1001530|1001550,,,,,
2494,10495,7,"174.2,10.8,223.66",,,,,,,,,,,,,,,
2495,10494,4,"102.04,10.17,102.62",,,,,,,,,1001610|1001620,1001600|1001610,,,,,
2496,10499,52,"74.6,10.3,94.5",,,,,,,,,1003020|1003021|1003022,1003010,,,,,
2497,10533,45,"114.68,32.89,77.69",,,,,,,,,1003110,1003100,,,,,
2498,10511,25,"126.94,12.21,82.2",25,"97.52,12.39,148.75",,,,,,,1002520|1002521|1002522,1002510,,,,,
2499,10513,25,"140.93,12.22,89.82",,,,,,,,,,,,,,,
2500,10512,25,"143.47,12.23,90.29",,,,,,,,,,,,,,,
2501,10514,25,"143.45,12.22,88.04",,,,,,,,,,,,,,,
2502,10516,25,"140.42,12.21,138.68",,,,,,,,,,,,,,,
2503,10515,25,"137.79,12.21,137.47",,,,,,,,,,,,,,,
2504,10518,25,"140.19,12.21,136.29",,,,,,,,,,,,,,,
2505,10510,25,"119.99,12.21,51",25,"119.99,12.21,51",,,,,,,1002530|1002531|1002532,1002521|1002522|1002531|1002532,,,,,
2506,10517,28,"90.04,11.58,168.35",,,,,,,,,1002600,1002590,,,,,
2507,10550,50,"116.63,22.27,90.88",,,,,,,,,1003501|1003502|1003503,1003502|1003503,,,,,
2508,10560,50,"114.4,22.1,89.5",,,,,,,,,,,,,,,
2509,10555,50,"116.1,22.1,88.2",,,,,,,,,,,,,,,
2510,10556,50,"115.1,22.22,87.95",,,,,,,,,,,,,,,
2511,10557,50,"119.7,22.1,89.6",,,,,,,,,,,,,,,
2512,10558,50,"120.8,22.1,88.57",,,,,,,,,,,,,,,
2513,10559,50,"118.7,22.1,87.7",,,,,,,,,,,,,,,
2514,10566,50,"117.42,22.27,86.9",,,,,,,,,,,,,,,
2515,10567,50,"115.09,22.27,91.4",,,,,,,,,,,,,,,
2516,10568,50,"120.59,22.27,90.95",,,,,,,,,,,,,,,
2517,10561,44,"46.39,3.98,35.48",,,,,,,,,,,,,,,
2518,10554,45,"114.68,32.89,77.69",,,,,,,,,1003590|1003600,1003580,,,,,
2519,12151,4,"129,10,121",,,,,,,,,1004030,1004020,,,,,
2520,12160,7,"65.68,10,58.52",,,,,,,,,,,,,,,
2521,12161,7,"62.67,10,58.74",,,,,,,,,,,,,,,
2522,12159,7,"64,9.8,58.6",,,,,,,,,1004050,1004040,,,,,
2523,12199,7,"63.02,10,48.69",,,,,,,,,,,,,,,
2524,12198,7,"66.26,10,48.32",,,,,,,,,,,,,,,
2525,12197,7,"64.73,10,48.09",,,,,,,,,,,,,,,
2526,12162,7,"137.18,10.3,200.21",,,,,,,,,1004060,1004051,,,,,
2527,12163,7,"111.51,10,210.66",,,,,,,,,1004070,,,,,,
2528,12167,62,"52.23,10.34,46.47",,,,,,,,,1004080,,,,,,
2529,12168,62,"39.69,10.34,80.11",,,,,,,,,1004090,1004080,,,,,
2530,12164,7,"59.45,10,183.82",,,,,,,,,,,,,,,
2531,12166,62,"35.79,10.34,47.13",,,,,,,,,,,,,,,
2532,12173,7,"60.5,10,178.83",,,,,,,,,,,,,,,
2533,12170,7,"64.1,10,168.49",,,,,,,,,,,,,,,
2534,12171,7,"62.57,10,171.85",,,,,,,,,,,,,,,
2535,12172,7,"61.65,10,175.25",,,,,,,,,,,,,,,
2536,12169,7,"62.65,10,190.84",,,,,,,,,1004100,,,,,,
2537,12189,7,"58.93,10,188.12",,,,,,,,,,,,,,,
2538,12190,7,"60.08,10,193.03",,,,,,,,,,,,,,,
2539,12191,7,"61.84,10,198.14",,,,,,,,,,,,,,,
2540,12192,7,"65.87,10,206",,,,,,,,,,,,,,,
2541,12182,7,"118.68,10,186.24",,,,,,,,,1004210|1004220,1004210|1004220,,,,,
2542,12200,7,"130.7,9.8,197.15",,,,,,,,,,,,,,,
2543,12201,7,"129.46,9.8,198.57",,,,,,,,,,,,,,,
2544,12202,7,"132.65,9.8,198.82",,,,,,,,,,,,,,,
2545,12203,7,"128.17,9.8,199.95",,,,,,,,,,,,,,,
2546,12204,7,"130.02,9.8,201.71",,,,,,,,,,,,,,,
2547,12205,7,"134.17,9.8,200.4",,,,,,,,,,,,,,,
2548,12206,7,"132.87,9.8,201.7",,,,,,,,,,,,,,,
2549,12207,7,"131.45,9.8,203.2",,,,,,,,,,,,,,,
2550,12208,7,"130.89,9.8,195.16",,,,,,,,,,,,,,,
2551,12209,7,"126.11,9.8,199.97",,,,,,,,,,,,,,,
2552,12175,7,"136.1,9.8,200.4",,,,,,,,,,,,,,,
2553,12176,7,"131.66,9.8,205.04",,,,,,,,,,,,,,,
2554,12178,7,"123.12,9.8,203.19",,,,,,,,,,,,,,,
2555,12186,7,"46.1,10,189.75",,,,,,,,,1004250,1004240,,,,,
2556,12233,7,"67.31,9.99,176.82",,,,,,,,,,,,,,,
2557,12234,7,"60.65,10,177.32",,,,,,,,,,,,,,,
2558,12235,7,"67.48,10,184.1",,,,,,,,,,,,,,,
2559,12236,7,"61.24,10,184.8",,,,,,,,,,,,,,,
2560,12237,7,"61.05,10,179.88",,,,,,,,,,,,,,,
2561,12238,7,"63.59,9.99,176.57",,,,,,,,,,,,,,,
2562,12225,7,"65.77,10,178.53",,,,,,,,,,,,,,,
2563,12226,7,"63.97,10,178.69",,,,,,,,,,,,,,,
2564,12227,7,"62.12,10,178.76",,,,,,,,,,,,,,,
2565,12228,7,"66.05,10,180.64",,,,,,,,,,,,,,,
2566,12229,7,"62.25,10,181.27",,,,,,,,,,,,,,,
2567,12230,7,"66.07,10,182.9",,,,,,,,,,,,,,,
2568,12231,7,"64.29,10,183.1",,,,,,,,,,,,,,,
2569,12232,7,"62.3,10,183.38",,,,,,,,,,,,,,,
2570,12257,7,"63.08,10,170",,,,,,,,,,,,,,,
2571,12258,7,"58.47,10,174.02",,,,,,,,,,,,,,,
2572,12259,7,"62.64,10,174.9",,,,,,,,,,,,,,,
2573,12260,7,"46.3,10,186.38",,,,,,,,,,,,,,,
2574,12261,7,"44.8,10,190.11",,,,,,,,,,,,,,,
2575,12262,7,"43.43,10,193.52",,,,,,,,,,,,,,,
2576,12214,41,"66.96,12.34,98.86",,,,,,,,,1004420,1004410,,,,,
2577,12210,23,"53.26,4.52,139.79",,,,,,,,,1004460|1004470|1004480,1004450|1004460|1004470,,,,,
2578,12288,23,"55.41,4.52,140",,,,,,,,,,,,,,,
2579,12211,23,"135,7.52,120",,,,,,,,,,,,,,,
2580,12213,23,"55.41,4.52,140",,,,,,,,,,,,,,,
2581,12215,49,"44.07,18,52.9",,,,,,,,,,,,,,,
2582,12216,49,"44.11,17.9,59.93",,,,,,,,,,,,,,,
2583,12217,49,"31.12,17.98,60.1",,,,,,,,,,,,,,,
2584,12218,49,"31.08,17.98,42.63",,,,,,,,,,,,,,,
2585,12243,41,"64.3,12.3,98.2",,,,,,,,,1004610,,,,,,
2586,12242,41,"64.3,12.3,98.2",,,,,,,,,,,,,,,
2587,12240,41,"44.3,12.13,47.77",,,,,,,,,1004630,1004610|1004620,,,,,
2588,12241,41,"38.17,12.35,42.71",,,,,,,,,1004620,,,,,,
2589,12255,41,"80.39,12.34,96.85",,,,,,,,,,1004630,,,,,
2590,12244,21,"141.25,17.18,198.23",,,,,,,,,1004640|1004641|1004642|1004643|1004644|1004645|1004650,1004640|1004641|1004642|1004643|1004644|1004645,,,,,
2591,12245,21,"131.58,17.18,193.77",,,,,,,,,,,,,,,
2592,12252,51,"37.47,21.76,39.52",,,,,,,,,,,,,,,
2593,12253,51,"33.66,21.76,44.22",,,,,,,,,,,,,,,
2594,12254,51,"39.71,21.76,33.1",,,,,,,,,,,,,,,
2595,12248,51,"65.83,21.76,36.55",,,,,,,,,1004660,1004650,,,,,
2596,12249,19,"58.53,12.14,101.37",,,,,,,,,1004670,1004660|1004670,,,,,
2597,12250,41,"38.17,12.35,42.71",,,,,,,,,1004680,1004680,,,,,
2598,12256,41,"81.88,12.34,96.96",,,,,,,,,1004690,,,,,,
2599,12271,57,"63.67,10.21,47.72",,,,,,,,,,,,,,,
2600,12276,57,"51.1,10.21,78.86",,,,,,,,,,1004820,,,,,
2601,12274,57,"73.25,10.21,56.81",,,,,,,,,,,,,,,
2602,12270,57,"69.36,10.21,58.12",,,,,,,,,1004820,1004810,,,,,
2603,12272,57,"64.75,10.21,49.13",,,,,,,,,,,,,,,
2604,12273,57,"70.17,10.21,55.66",,,,,,,,,,,,,,,
2605,12285,57,"75.19,10.21,50.94",,,,,,,,,,,,,,,
2606,12286,57,"69.75,10.21,51.82",,,,,,,,,,,,,,,
2607,12287,57,"69.73,10.21,63.47",,,,,,,,,,,,,,,
2608,12277,57,"64.26,10.21,45.14",,,,,,,,,1004830|1005610,,,,,,
2609,12283,57,"60.81,11.21,77.66",,,,,,,,,1004831|1004840|1004860|1004870|1004900,1004830|1004831|1004860|1004880|1004890|1004900,,,,,
2610,12278,10,"76.47,15.02,118.14",,,,,,,,,,,,,,,
2611,12284,10,"61.5,11.62,127.05",,,,,,,,,1004850,1004840|1004850,,,,,
2612,12281,7,"50.28,10,113.49",,,,,,,,,1004880,1004870,,,,,
2613,12280,7,"150.17,10,168.94",,,,,,,,,,,,,,,
2614,12279,7,"150.33,10,167.33",,,,,,,,,,,,,,,
2615,12282,57,"60.5,10.21,45.57",,,,,,,,,1004890,,,,,,
2616,12301,12,"54.5,2.35,94.75",,,,,,,,,1005020,1005010,,,,,
2617,12303,12,"52.05,2.35,91.22",,,,,,,,,,,,,,,
2618,12302,12,"50.37,2.35,91.39",,,,,,,,,,,,,,,
2619,12300,12,"125.12,2.44,76.64",,,,,,,,,1005010,,,,,,
2620,12305,12,"43.37,2.23,89.96",,,,,,,,,,,,,,,
2621,12306,12,"45.04,2.35,86.44",,,,,,,,,,,,,,,
2622,12304,12,"47,2.35,88.81",,,,,,,,,,,,,,,
2623,12319,12,"50.34,2.35,88.64",,,,,,,,,1005030,1005020,,,,,
2624,12307,12,"77.32,2.41,89.82",,,,,,,,,,,,,,,
2625,12308,12,"77.55,2.44,86.94",,,,,,,,,,,,,,,
2626,12310,12,"92.76,13.85,111.15",,,,,,,,,,,,,,,
2627,12309,12,"90.93,13.85,111.24",,,,,,,,,1005050,,,,,,
2628,12320,12,"75.15,2.55,88.7",,,,,,,,,,1005030,,,,,
2629,12323,505,"87.62,12.45,108.6",,,,,,,,,1005060,,,,,,
2630,12321,12,"44.85,8.42,150.13",,,,,,,,,,1005050,,,,,
2631,12324,505,"55.5,12.45,67.72",,,,,,,,,1005070,,,,,,
2632,12400,505,"59.28,12.45,59.92",,,,,,,,,,1005060,,,,,
2633,12325,505,"57,12.45,70",,,,,,,,,,,,,,,
2634,12326,505,"46.93,12.45,70.57",,,,,,,,,,,,,,,
2635,12329,505,"46.87,12.45,49.02",,,,,,,,,1005080,1005070,,,,,
2636,12327,505,"47.49,12.45,71.89",,,,,,,,,1005090,1005080,,,,,
2637,12359,505,"55,12.45,69",,,,,,,,,,,,,,,
2638,12312,505,"46.93,12.45,70.57",,,,,,,,,,,,,,,
2639,12313,27,"134.61,11.46,73.61",,,,,,,,,1005100,1005090,,,,,
2640,12314,27,"133.36,11.46,76",,,,,,,,,,,,,,,
2641,12315,27,"133.07,11.46,73.2",,,,,,,,,,,,,,,
2642,12316,27,"135.97,11.46,72.06",,,,,,,,,,,,,,,
2643,12401,505,"54.31,12.45,92.06",,,,,,,,,,,,,,,
2644,12402,27,"135.21,11.46,75.65",,,,,,,,,,,,,,,
2645,12631,51,"40.57,21.76,38.36",,,,,,,,,,,,,,,
2646,12630,51,"46.96,21.76,50.57",,,,,,,,,1005220,1005210,,,,,
2647,12632,26,"63.36,9.91,144.28",,,,,,,,,,,,,,,
2648,12633,26,"65,9.83,142.91",,,,,,,,,,,,,,,
2649,12634,26,"60.92,9.83,142.66",,,,,,,,,,,,,,,
2650,12635,26,"90.97,9.91,183.31",,,,,,,,,1005230,1005220,,,,,
2651,12636,58,"46.44,10.91,60.39",,,,,,,,,,,,,,,
2652,12637,58,"53.24,10.91,60.82",,,,,,,,,,,,,,,
2653,12638,58,"45.9,10.91,67.9",,,,,,,,,,,,,,,
2654,12639,58,"52.95,10.91,68.9",,,,,,,,,,,,,,,
2655,12640,58,"56.77,10.91,75.4",,,,,,,,,1005240,1005230,,,,,
2656,12659,51,"37.42,21.76,46.78",,,,,,,,,,,,,,,
2657,12641,51,"38.92,21.96,47.04",,,,,,,,,,,,,,,
2658,12642,51,"41.36,21.96,46.13",,,,,,,,,,,,,,,
2659,12643,7,"90.63,10,207.08",,,,,,,,,1005250,1005240,,,,,
2660,12644,50,"101.83,22.27,211.6",,,,,,,,,1005270,,,,,,
2661,12655,7,"94.62,10,206.41",,,,,,,,,,1005260,,,,,
2662,12645,50,"161.97,19.47,73.53",,,,,,,,,,,,,,,
2663,12646,50,"159.93,19.47,73.25",,,,,,,,,1005290,,,,,,
2664,12647,48,"40.58,47,140.16",,,,,,,,,1005280,1005270|1005280,,,,,
2665,12648,50,"160.85,19.47,63.51",,,,,,,,,,1005290,,,,,
2666,12656,50,"78.91,25.27,88.55",,,,,,,,,1005300,,,,,,
2667,12649,505,"44.68,12.45,44.27",,,,,,,,,1005310,1005300,,,,,
2668,12653,505,"43.81,12.43,47.66",,,,,,,,,,,,,,,
2669,12657,50,"76.06,25.27,84.4",,,,,,,,,,,,,,,
2670,12650,35,"211.37,3.69,127.43",,,,,,,,,1005320,1005310|1005320,,,,,
2671,12681,35,"195.8,3.69,131.77",,,,,,,,,1005330,,,,,,
2672,12654,35,"211.37,3.69,127.43",,,,,,,,,,,,,,,
2673,12660,7,"147.55,10.71,200.98",,,,,,,,,1005420|1005421|1005422,1005410,,,,,
2674,12679,7,"152.27,10.8,207.36",7,"120.96,10,187.75",,,,,,,,,,,,,
2675,12661,49,"53.97,17.98,43.82",49,"53.97,17.98,43.82",,,,,,,1005430,1005421|1005422,,,,,
2676,12662,49,"55.33,17.98,44.73",49,"55.33,17.98,44.73",,,,,,,,,,,,,
2677,12663,49,"48.39,17.98,38.86",49,"48.39,17.98,38.86",,,,,,,,,,,,,
2678,12664,49,"58.03,17.98,47.03",,,,,,,,,1005440,1005430,,,,,
2679,12665,504,"105.3,15.2,46.05",,,,,,,,,,,,,,,
2680,12666,504,"111.87,15.2,103.69",,,,,,,,,1005450,1005440,,,,,
2681,12668,504,"67.86,15.2,115.86",,,,,,,,,,,,,,,
2682,12669,504,"60.94,15.2,112.78",,,,,,,,,1005460,1005450,,,,,
2683,12670,35,"208.67,3.69,127.67",,,,,,,,,1005470,1005460,,,,,
2684,12671,35,"201.28,3.69,146.71",,,,,,,,,,1005470,,,,,
2685,12672,35,"136.36,3.69,142.77",,,,,,,,,1005480,,,,,,
2686,12674,35,"193.26,3.69,116.1",,,,,,,,,,,,,,,
2687,12673,35,"133.62,3.69,139.83",,,,,,,,,1005500,1005490,,,,,
2688,12675,35,"131.89,3.69,141.54",,,,,,,,,,,,,,,
2689,12682,35,"130.27,3.69,138.81",,,,,,,,,,,,,,,
2690,12683,35,"131.58,3.69,136.11",,,,,,,,,,,,,,,
2691,12684,35,"139.21,3.69,141.92",,,,,,,,,,,,,,,
2692,12676,7,"175.39,10.8,221.12",,,,,,,,,,1005500,,,,,
2693,12677,7,"173.39,10.8,220.14",,,,,,,,,,1005510,,,,,
2694,12678,7,"173.14,10.8,215.75",,,,,,,,,1005510,,,,,,
2695,12770,58,"55.28,10.91,64.78",,,,,,,,,,,,,,,
2696,12771,58,"53.99,10.71,66.09",,,,,,,,,1005620,1005610|1005611,,,,,
2697,12775,26,"59.59,9.91,172.81",,,,,,,,,,1005620,,,,,
2698,12772,26,"67.81,9.91,180.2",,,,,,,,,,,,,,,
2699,12773,26,"69.1,9.91,178.9",,,,,,,,,,,,,,,
2700,12774,26,"68.2,9.91,176.2",,,,,,,,,,,,,,,
2701,12795,26,"66.9,9.83,176.7",,,,,,,,,,,,,,,
2702,12796,26,"65.8,9.83,175.2",,,,,,,,,,,,,,,
2703,12797,26,"64,9.83,174.8",,,,,,,,,,,,,,,
2704,12798,26,"63.3,9.82,176.9",,,,,,,,,,,,,,,
2705,12799,26,"61.7,9.83,177.4",,,,,,,,,,,,,,,
2706,12776,51,"37.12,21.96,46.43",,,,,,,,,1005630,,,,,,
2707,12777,51,"42.45,21.96,44.55",,,,,,,,,,1005630,,,,,
2708,12779,19,"76.4,12.14,86.79",,,,,,,,,1005640|1005641,1005640|1005641,,,,,
2709,12792,19,"76.91,12.3,88.96",,,,,,,,,,,,,,,
2710,12780,26,"57.4,9.83,109.47",,,,,,,,,1005660,1005650,,,,,
2711,12782,518,"51.39,30.85,209.84",,,,,,,,,,,,,,,
2712,12783,518,"120,30.85,174.56",,,,,,,,,,1005660,,,,,
2713,12784,518,"153.46,30.85,148.12",,,,,,,,,1005670,1005670,,,,,
2714,12785,518,"114.54,30.85,162.23",,,,,,,,,1005680,,,,,,
2715,12786,518,"77.27,30.85,157.02",,,,,,,,,1005690,1005680,,,,,
2716,12787,518,"81.81,30.85,117.22",,,,,,,,,,,,,,,
2717,12788,518,"88.55,30.65,112.6",,,,,,,,,,1005690,,,,,
2718,12420,57,"61,10.2,54.98",,,,,,,,,1005810|1005820,1005810,,,,,
2719,12421,57,"55.41,10.21,52.86",,,,,,,,,,,,,,,
2720,12428,26,"73.8,9.91,123.09",,,,,,,,,1005830,,,,,,
2721,12422,26,"65.98,9.91,123.44",,,,,,,,,,,,,,,
2722,12423,26,"67.96,9.91,126.8",,,,,,,,,,,,,,,
2723,12424,26,"62.63,9.91,127.29",,,,,,,,,,,,,,,
2724,12425,26,"63.33,9.91,124.98",,,,,,,,,,,,,,,
2725,12426,26,"64.99,9.91,129.01",,,,,,,,,,,,,,,
2726,12427,26,"73.99,9.83,128.29",,,,,,,,,,1005820,,,,,
2727,12435,26,"64.47,9.83,119.6",,,,,,,,,,,,,,,
2728,12436,26,"60.07,9.83,125.59",,,,,,,,,,,,,,,
2729,12437,26,"63.91,9.83,132.03",,,,,,,,,,,,,,,
2730,12429,35,"102.76,3.69,144.94",,,,,,,,,1005840,1005830,,,,,
2731,12438,35,"104.6,3.6,144.23",,,,,,,,,,,,,,,
2732,12430,26,"58.48,9.91,181.37",,,,,,,,,1005850,1005840,,,,,
2733,12432,51,"42.67,21.96,51.1",,,,,,,,,,1005880,,,,,
2734,12431,26,"112.41,9.83,66.55",,,,,,,,,1005860,1005850,,,,,
2735,12433,26,"112.41,9.83,66.55",,,,,,,,,1005870,1005860,,,,,
2736,12439,26,"112.41,9.83,66.55",,,,,,,,,,,,,,,
2737,12434,26,"117.5,9.83,68.41",,,,,,,,,1005880,1005870,,,,,
2738,12450,51,"42.67,21.96,51.1",,,,,,,,,1006010,1006010,,,,,
2739,12451,26,"58.12,9.91,85.75",,,,,,,,,1006020,,,,,,
2740,12452,26,"57.66,9.91,76.16",,,,,,,,,,,,,,,
2741,12453,26,"175.54,9.91,83.72",,,,,,,,,1006030,1006020,,,,,
2742,12454,26,"178.49,9.91,67.13",,,,,,,,,,,,,,,
2743,12455,516,"188.78,24.59,38.16",,,,,,,,,,,,,,,
2744,12456,516,"188.82,24.59,36.5",,,,,,,,,,,,,,,
2745,12457,516,"188.91,24.59,34.55",,,,,,,,,,,,,,,
2746,12458,516,"202.43,24.59,48.34",,,,,,,,,1006040,1006030,,,,,
2747,12459,516,"200.1,24.59,49.91",,,,,,,,,,,,,,,
2748,12441,516,"186.55,24.59,56.95",,,,,,,,,,,,,,,
2749,12442,516,"186.36,24.59,48.58",,,,,,,,,,,,,,,
2750,12443,516,"187.43,24.59,76.43",,,,,,,,,,,,,,,
2751,12444,516,"187.12,24.59,85.5",,,,,,,,,,,,,,,
2752,12445,516,"195.24,24.59,101.5",,,,,,,,,,,,,,,
2753,12446,516,"206.13,24.59,102.06",,,,,,,,,,,,,,,
2754,12447,516,"175.21,24.59,99.98",,,,,,,,,,,,,,,
2755,12448,516,"175.22,24.59,90.29",,,,,,,,,,,,,,,
2756,12460,516,"201.67,24.59,41.17",,,,,,,,,,,,,,,
2757,12461,516,"199.35,24.59,41.93",,,,,,,,,,,,,,,
2758,12462,516,"186.05,24.67,83.46",,,,,,,,,1006050,1006040,,,,,
2759,12474,516,"188.31,24.67,91.15",,,,,,,,,,,,,,,
2760,12475,516,"188.03,24.67,95.72",,,,,,,,,,,,,,,
2761,12476,516,"187.88,24.67,93.87",,,,,,,,,,,,,,,
2762,12477,516,"184.42,24.67,91.13",,,,,,,,,,,,,,,
2763,12478,516,"187.8,24.67,98.49",,,,,,,,,,,,,,,
2764,12479,516,"184.31,24.67,94.65",,,,,,,,,,,,,,,
2765,12463,516,"164.4,24.67,97.78",,,,,,,,,1006060,1006050,,,,,
2766,12449,516,"163.74,24.59,95.75",,,,,,,,,,,,,,,
2767,12464,516,"189.84,24.67,165.61",,,,,,,,,1006080,1006070,,,,,
2768,12465,516,"189.73,24.67,162.08",,,,,,,,,1006070,1006060,,,,,
2769,12466,516,"190.7,24.67,163.43",,,,,,,,,,,,,,,
2770,14572,516,"190.7,24.67,163.43",,,,,,,,,,,,,,,
2771,12467,516,"169.98,24.08,188.4",,,,,,,,,,,,,,,
2772,12468,516,"169.98,24.08,188.4",,,,,,,,,,,,,,,
2773,12469,516,"175.77,23.74,188.51",,,,,,,,,1006090,1006080,,,,,
2774,12680,516,"187.46,22.67,188.46",,,,,,,,,,,,,,,
2775,12470,57,"55.45,10.21,59.55",,,,,,,,,,,,,,,
2776,12471,57,"56.9,10.21,63.08",,,,,,,,,,,,,,,
2777,12472,57,"60.81,10.01,44.58",,,,,,,,,,1006090,,,,,
2778,12480,57,"54.56,10.21,57.19",,,,,,,,,1006210,1006210,,,,,
2779,12481,57,"60.96,10.37,72.57",,,,,,,,,,,,,,,
2780,12482,51,"67.14,21.96,27.48",,,,,,,,,1006220,,,,,,
2781,12483,51,"71.58,21.96,29.44",,,,,,,,,,,,,,,
2782,12484,51,"64.03,21.96,27.36",,,,,,,,,,,,,,,
2783,12485,51,"66.98,21.96,35.11",,,,,,,,,,,,,,,
2784,12486,51,"59.08,21.96,37.18",,,,,,,,,1006230,1006220,,,,,
2785,12487,51,"69.31,21.96,38.01",,,,,,,,,,,,,,,
2786,12488,51,"71.94,21.96,37.94",,,,,,,,,,,,,,,
